ts;status_ein;regel;modus;blocking;pv_w;soc;feedin_w;forecast_morgen_whqm;soll_c;unten;oben;mittig
2026-09-10 14:15:24;AUS;;Keine Regel aktiv;;0.0;83.0;0.0;;44.0;39.8;45.9;44.4
2026-09-10 14:20:33;AUS;;Keine Regel aktiv;;0.0;83.0;0.0;;44.0;39.7;45.9;44.5
2026-09-10 14:25:39;AUS;;Keine Regel aktiv;;0.0;83.0;0.0;;44.0;39.6;45.9;44.4
2026-09-10 14:30:48;AUS;;Keine Regel aktiv;;0.0;84.0;0.0;;44.0;39.6;45.9;44.4
2026-09-10 14:35:53;AUS;;Keine Regel aktiv;;0.0;84.0;0.0;;44.0;39.6;45.8;44.4
2026-09-10 14:41:01;AUS;;Keine Regel aktiv;;0.0;84.0;0.0;;44.0;39.5;45.9;44.4
2026-09-10 14:46:06;AUS;;Keine Regel aktiv;;0.0;85.0;0.0;;44.0;39.4;45.8;44.4
2026-09-10 14:51:15;AUS;;Keine Regel aktiv;;0.0;86.0;0.0;;44.0;39.4;45.8;44.4
2026-09-10 14:56:23;AUS;;Keine Regel aktiv;;0.0;86.0;0.0;;44.0;39.4;45.8;44.4
2026-09-10 15:01:29;AUS;;Keine Regel aktiv;;0.0;87.0;0.0;;44.0;39.3;45.8;44.4
2026-09-10 15:06:39;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;44.0;39.2;45.8;44.4
2026-09-10 15:11:47;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;44.0;39.2;45.8;44.4
2026-09-10 15:16:54;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;44.0;39.1;45.8;44.4
2026-09-10 15:22:03;AUS;AdaptivePV;Keine Regel aktiv;;871.0;90.0;871.0;2.0;44.0;39.1;45.8;44.4
2026-09-10 15:27:08;EIN;AdaptivePV;AdaptivePV;;704.0;90.0;704.0;2.0;44.0;39.8;45.7;44.4
2026-09-10 15:32:16;EIN;AdaptivePV;AdaptivePV;;233.0;90.0;233.0;2.0;44.0;42.1;45.7;44.4
2026-09-10 15:37:22;EIN;Batterie;AdaptivePV;;0.0;90.0;0.0;2.0;44.0;43.9;45.7;44.5
2026-09-10 15:42:31;EIN;Batterie;Batterie;;0.0;90.0;0.0;;44.0;44.7;45.6;44.9
2026-09-10 15:47:41;EIN;Batterie;Batterie;;0.0;89.0;0.0;;44.0;45.2;45.9;45.3
2026-09-10 15:52:49;EIN;Batterie;Batterie;;0.0;89.0;0.0;;44.0;45.6;46.1;45.7
2026-09-10 15:57:57;EIN;Batterie;Batterie;;0.0;89.0;0.0;;44.0;46.0;46.4;46.1
2026-09-10 16:03:06;EIN;Batterie;Batterie;;0.0;89.0;0.0;;44.0;46.3;46.8;46.4
2026-09-10 16:08:12;EIN;Batterie;Batterie;;0.0;89.0;0.0;;44.0;46.6;47.1;46.6
2026-09-10 16:13:21;EIN;Batterie;Batterie;;0.0;89.0;0.0;;44.0;46.9;47.4;46.9
2026-09-10 16:18:30;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.1C, Einschalten erst < 46.0C);0.0;89.0;0.0;;44.0;47.1;47.5;47.2
2026-09-10 16:23:36;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.9C, Einschalten erst < 46.0C);0.0;89.0;300.0;;44.0;46.9;47.6;47.1
2026-09-10 16:28:45;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.7C, Einschalten erst < 46.0C);0.0;89.0;405.0;;44.0;46.7;47.5;47.1
2026-09-10 16:33:50;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.6C, Einschalten erst < 46.0C);0.0;89.0;610.0;;44.0;46.6;47.6;47.1
2026-09-10 16:38:58;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.4C, Einschalten erst < 46.0C);0.0;89.0;532.0;;44.0;46.4;47.6;47.1
2026-09-10 16:44:07;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.2C, Einschalten erst < 46.0C);0.0;89.0;398.0;;44.0;46.2;47.6;47.1
2026-09-10 16:49:13;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.1C, Einschalten erst < 46.0C);0.0;89.0;353.0;;44.0;46.1;47.5;47.1
2026-09-10 16:54:21;AUS;Komfort;Komfort;;0.0;89.0;321.0;;44.0;45.9;47.5;47.1
2026-09-10 16:59:29;AUS;Komfort;Komfort;;0.0;89.0;277.0;;44.0;45.8;47.5;47.1
2026-09-10 17:04:34;AUS;Komfort;Komfort;;0.0;89.0;265.0;;44.0;45.6;47.5;47.1
2026-09-10 17:09:45;AUS;Komfort;Komfort;;0.0;89.0;216.0;;44.0;45.5;47.5;47.1
2026-09-10 17:14:53;AUS;Komfort;Komfort;;0.0;89.0;143.0;;44.0;45.4;47.5;47.0
2026-09-10 17:20:02;AUS;Komfort;Komfort;;0.0;89.0;0.0;;44.0;45.2;47.5;47.0
2026-09-10 17:25:07;AUS;Komfort;Komfort;;0.0;89.0;0.0;;44.0;45.1;47.5;47.0
2026-09-10 17:30:15;AUS;Komfort;Komfort;;0.0;89.0;0.0;;44.0;45.0;47.5;47.0
2026-09-10 17:35:23;AUS;Komfort;Komfort;;0.0;89.0;0.0;;44.0;44.9;47.5;47.0
2026-09-10 17:40:30;AUS;Komfort;Komfort;;0.0;89.0;0.0;;44.0;44.8;47.4;47.0
2026-09-10 17:45:39;AUS;Komfort;Komfort;;0.0;89.0;0.0;;44.0;44.7;47.4;46.9
2026-09-10 17:50:47;AUS;Komfort;Komfort;;0.0;89.0;0.0;;44.0;44.6;47.4;46.9
2026-09-10 17:55:55;AUS;Komfort;Komfort;;0.0;89.0;0.0;;44.0;44.6;47.4;46.9
2026-09-10 18:01:00;AUS;Komfort;Komfort;;0.0;89.0;0.0;;44.0;44.4;47.4;46.9
2026-09-10 18:06:09;AUS;Komfort;Komfort;;0.0;89.0;0.0;;44.0;44.4;47.4;46.9
2026-09-10 18:11:14;AUS;Komfort;Komfort;;0.0;89.0;0.0;;44.0;44.2;47.4;46.9
2026-09-10 18:16:22;AUS;Komfort;Komfort;;0.0;89.0;0.0;;44.0;44.2;47.4;46.9
2026-09-10 18:21:31;AUS;Komfort;Komfort;;0.0;89.0;0.0;;44.0;44.1;47.4;46.9
2026-09-10 18:26:36;AUS;Komfort;Komfort;;0.0;89.0;0.0;;44.0;44.0;47.4;46.9
2026-09-10 18:31:44;AUS;Komfort;Komfort;;0.0;89.0;0.0;;44.0;43.9;47.4;46.9
2026-09-10 18:36:53;AUS;Komfort;Komfort;;0.0;89.0;0.0;;44.0;43.9;47.3;46.8
2026-09-10 18:41:58;AUS;Komfort;Komfort;;0.0;89.0;0.0;;44.0;43.8;47.3;46.8
2026-09-10 18:47:06;AUS;Komfort;Komfort;;0.0;88.0;0.0;;44.0;43.7;47.3;46.8
2026-09-10 18:52:13;AUS;Komfort;Komfort;;0.0;88.0;0.0;;44.0;43.7;47.3;46.8
2026-09-10 18:57:21;AUS;Komfort;Komfort;;0.0;88.0;0.0;;44.0;43.6;47.3;46.8
2026-09-10 19:02:29;AUS;Abweichung;Abweichung;;0.0;88.0;0.0;;44.0;43.6;47.3;46.8
2026-09-10 19:07:34;AUS;Abweichung;Abweichung;;0.0;88.0;0.0;;44.0;43.4;47.2;46.8
2026-09-10 19:12:42;AUS;Abweichung;Abweichung;;0.0;88.0;0.0;;44.0;43.4;47.2;46.8
2026-09-10 19:17:47;AUS;Abweichung;Abweichung;;0.0;88.0;0.0;;44.0;43.3;47.2;46.8
2026-09-10 19:22:56;AUS;Abweichung;Keine Regel aktiv;;0.0;88.0;0.0;;44.0;43.3;47.2;46.7
2026-09-10 19:28:04;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;43.2;47.2;46.7
2026-09-10 19:33:09;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;43.2;47.2;46.7
2026-09-10 19:38:18;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;43.1;47.2;46.7
2026-09-10 19:43:27;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;43.1;47.2;46.7
2026-09-10 19:48:32;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;43.0;47.2;46.7
2026-09-10 19:53:41;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.9;47.2;46.6
2026-09-10 19:58:47;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.9;47.2;46.6
2026-09-10 20:03:56;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.8;47.1;46.6
2026-09-10 20:09:04;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.8;47.1;46.6
2026-09-10 20:14:09;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.8;47.1;46.6
2026-09-10 20:19:17;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.7;47.1;46.6
2026-09-10 20:24:25;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.6;47.1;46.6
2026-09-10 20:29:30;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.6;47.1;46.6
2026-09-10 20:34:39;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.6;47.1;46.6
2026-09-10 20:39:45;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.6;47.1;46.5
2026-09-10 20:44:54;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.5;47.1;46.6
2026-09-10 20:50:01;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.4;47.1;46.5
2026-09-10 20:55:11;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.4;47.0;46.5
2026-09-10 21:00:19;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.3;47.1;46.5
2026-09-10 21:05:24;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.3;47.0;46.4
2026-09-10 21:10:33;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.3;47.0;46.4
2026-09-10 21:15:41;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.2;47.0;46.4
2026-09-10 21:20:50;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.2;47.0;46.4
2026-09-10 21:25:59;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.2;47.0;46.4
2026-09-10 21:31:08;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.1;46.9;46.4
2026-09-10 21:36:13;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.1;46.9;46.4
2026-09-10 21:41:21;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.1;46.9;46.4
2026-09-10 21:46:30;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;42.0;46.9;46.4
2026-09-10 21:51:37;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.9;46.9;46.4
2026-09-10 21:56:45;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.9;46.9;46.3
2026-09-10 22:01:54;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.9;46.9;46.3
2026-09-10 22:06:59;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.9;46.9;46.3
2026-09-10 22:12:08;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.9;46.9;46.3
2026-09-10 22:17:17;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.8;46.9;46.3
2026-09-10 22:22:25;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.8;46.9;46.2
2026-09-10 22:27:31;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.8;46.9;46.2
2026-09-10 22:32:39;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.7;46.8;46.2
2026-09-10 22:37:44;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.7;46.8;46.2
2026-09-10 22:42:52;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.6;46.8;46.2
2026-09-10 22:48:02;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.6;46.8;46.2
2026-09-10 22:53:08;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.6;46.8;46.2
2026-09-10 22:58:17;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.5;46.8;46.2
2026-09-10 23:03:26;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.5;46.8;46.2
2026-09-10 23:08:34;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.5;46.8;46.2
2026-09-10 23:13:39;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.4;46.8;46.2
2026-09-10 23:18:48;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.4;46.7;46.1
2026-09-10 23:23:53;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.4;46.7;46.2
2026-09-10 23:29:01;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.4;46.7;46.1
2026-09-10 23:34:10;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.3;46.7;46.1
2026-09-10 23:39:15;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.3;46.7;46.1
2026-09-10 23:44:25;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.2;46.6;46.1
2026-09-10 23:49:34;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.2;46.6;46.1
2026-09-10 23:54:40;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.2;46.6;46.1
2026-09-10 23:59:49;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.2;46.6;46.1
2026-09-11 00:04:58;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.2;46.6;46.1
2026-09-11 00:10:07;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.1;46.6;46.1
2026-09-11 00:15:15;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.1;46.6;46.0
2026-09-11 00:20:20;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.1;46.6;46.0
2026-09-11 00:25:30;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.1;46.6;46.0
2026-09-11 00:30:38;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.1;46.6;45.9
2026-09-11 00:35:47;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.0;46.6;45.9
2026-09-11 00:40:52;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;41.0;46.5;45.9
2026-09-11 00:46:00;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.9;46.5;45.9
2026-09-11 00:51:05;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.9;46.5;45.9
2026-09-11 00:56:13;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.9;46.5;45.9
2026-09-11 01:01:22;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.9;46.5;45.9
2026-09-11 01:06:27;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.9;46.5;45.9
2026-09-11 01:11:35;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.8;46.5;45.9
2026-09-11 01:16:43;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.8;46.4;45.9
2026-09-11 01:21:48;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.8;46.4;45.8
2026-09-11 01:26:56;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.8;46.4;45.8
2026-09-11 01:32:04;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.8;46.4;45.8
2026-09-11 01:37:09;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.8;46.4;45.8
2026-09-11 01:42:18;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.7;46.4;45.8
2026-09-11 01:47:26;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.6;46.4;45.8
2026-09-11 01:52:31;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.6;46.4;45.8
2026-09-11 01:57:40;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.6;46.4;45.8
2026-09-11 02:02:48;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.6;46.3;45.8
2026-09-11 02:07:53;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.6;46.3;45.8
2026-09-11 02:13:01;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.6;46.3;45.8
2026-09-11 02:18:07;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.5;46.3;45.7
2026-09-11 02:23:15;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.5;46.3;45.7
2026-09-11 02:28:23;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.5;46.3;45.7
2026-09-11 02:33:28;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.4;46.2;45.7
2026-09-11 02:38:37;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.4;46.2;45.7
2026-09-11 02:43:42;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.4;46.2;45.6
2026-09-11 02:48:52;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.4;46.2;45.6
2026-09-11 02:54:01;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.4;46.2;45.6
2026-09-11 02:59:06;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.4;46.2;45.6
2026-09-11 03:04:14;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.4;46.2;45.6
2026-09-11 03:09:24;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.3;46.2;45.6
2026-09-11 03:14:34;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.3;46.2;45.6
2026-09-11 03:19:42;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.3;46.2;45.6
2026-09-11 03:24:48;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.2;46.2;45.6
2026-09-11 03:29:57;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.2;46.1;45.6
2026-09-11 03:35:06;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.2;46.2;45.5
2026-09-11 03:40:15;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.2;46.1;45.5
2026-09-11 03:45:24;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.1;46.1;45.5
2026-09-11 03:50:29;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.2;46.1;45.5
2026-09-11 03:55:37;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.1;46.1;45.4
2026-09-11 04:00:46;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.1;46.1;45.4
2026-09-11 04:05:51;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.1;46.1;45.4
2026-09-11 04:11:00;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.1;46.1;45.4
2026-09-11 04:16:06;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.1;46.1;45.4
2026-09-11 04:21:14;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.1;46.1;45.4
2026-09-11 04:26:20;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.0;46.0;45.4
2026-09-11 04:31:29;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.0;46.0;45.4
2026-09-11 04:36:37;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;40.0;46.0;45.4
2026-09-11 04:41:43;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.9;46.0;45.3
2026-09-11 04:46:52;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.9;46.0;45.3
2026-09-11 04:51:58;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.9;45.9;45.3
2026-09-11 04:57:07;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.9;45.9;45.3
2026-09-11 05:02:14;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.9;45.9;45.3
2026-09-11 05:07:22;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.9;45.9;45.2
2026-09-11 05:12:31;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.8;45.9;45.3
2026-09-11 05:17:37;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.8;45.9;45.2
2026-09-11 05:22:45;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.8;45.9;45.2
2026-09-11 05:27:54;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.8;45.9;45.2
2026-09-11 05:32:59;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.8;45.9;45.2
2026-09-11 05:38:08;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.8;45.9;45.2
2026-09-11 05:43:13;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.8;45.9;45.2
2026-09-11 05:48:22;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.7;45.8;45.2
2026-09-11 05:53:30;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.8;45.8;45.2
2026-09-11 05:58:35;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.7;45.8;45.2
2026-09-11 06:03:44;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.7;45.8;45.1
2026-09-11 06:08:52;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.7;45.8;45.1
2026-09-11 06:13:57;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.6;45.8;45.1
2026-09-11 06:19:06;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.6;45.8;45.1
2026-09-11 06:24:11;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.6;45.8;45.1
2026-09-11 06:29:20;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.6;45.8;45.1
2026-09-11 06:34:27;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.6;45.8;45.1
2026-09-11 06:39:37;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.6;45.8;45.1
2026-09-11 06:44:46;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.6;45.7;45.1
2026-09-11 06:49:51;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.5;45.7;45.0
2026-09-11 06:55:00;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.5;45.7;45.0
2026-09-11 07:00:05;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.5;45.7;45.0
2026-09-11 07:05:13;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.5;45.7;45.0
2026-09-11 07:10:19;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.4;45.7;44.9
2026-09-11 07:15:28;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.4;45.6;44.9
2026-09-11 07:20:37;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.4;45.6;44.9
2026-09-11 07:25:46;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.4;45.6;44.9
2026-09-11 07:30:54;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.4;45.6;44.9
2026-09-11 07:36:00;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.4;45.6;44.9
2026-09-11 07:41:09;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.4;45.6;44.9
2026-09-11 07:46:18;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.3;45.6;44.9
2026-09-11 07:51:27;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.3;45.6;44.9
2026-09-11 07:56:36;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;;39.3;45.5;44.9
2026-09-11 08:01:42;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;39.3;45.6;44.9
2026-09-11 08:06:51;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;40.1;45.6;44.8
2026-09-11 08:11:57;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;42.1;45.5;44.8
2026-09-11 08:17:05;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;43.8;45.4;44.8
2026-09-11 08:22:11;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;44.9;45.6;45.0
2026-09-11 08:27:19;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;45.3;45.9;45.4
2026-09-11 08:32:28;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;45.8;46.2;45.6
2026-09-11 08:37:33;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;46.1;46.4;46.1
2026-09-11 08:42:41;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;46.4;46.7;46.4
2026-09-11 08:47:47;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;46.7;47.1;46.8
2026-09-11 08:52:55;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;47.0;47.4;47.1
2026-09-11 08:58:03;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;47.2;47.6;47.2
2026-09-11 09:03:09;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;47.1;47.6;47.2
2026-09-11 09:08:18;AUS;Legionellen;Legionellen;Neustartsperre (noch 9m 45s);0.0;68.0;0.0;;44.0;47.3;47.7;47.2
2026-09-11 09:13:26;AUS;Legionellen;Legionellen;Neustartsperre (noch 4m 37s);0.0;68.0;0.0;;44.0;47.4;47.8;47.4
2026-09-11 09:18:31;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;47.2;47.8;47.4
2026-09-11 09:23:39;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;47.6;48.0;47.5
2026-09-11 09:28:47;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;47.9;48.2;47.9
2026-09-11 09:33:52;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;48.2;48.5;48.2
2026-09-11 09:39:00;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;48.6;48.8;48.5
2026-09-11 09:44:09;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;48.9;49.1;48.8
2026-09-11 09:49:14;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;49.2;49.5;49.1
2026-09-11 09:54:22;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;49.5;49.8;49.5
2026-09-11 09:59:30;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;49.9;50.1;49.8
2026-09-11 10:04:35;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;50.2;50.4;50.1
2026-09-11 10:09:45;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;50.5;50.8;50.4
2026-09-11 10:14:53;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;50.8;51.0;50.8
2026-09-11 10:20:01;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;51.1;51.4;51.1
2026-09-11 10:25:06;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;51.4;51.7;51.4
2026-09-11 10:30:14;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;51.8;52.0;51.7
2026-09-11 10:35:23;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;52.1;52.3;52.1
